OK: res://Assets/Kenney/Pirate Kit/barrel.glb  [surface 0: colormap]  -> res://Assets/Kenney/Pirate Kit/barrel_colormap.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Props/Prop_Vent_Wide.gltf  [surface 1: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Props/Prop_Vent_Wide_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Props/Prop_Vent_Wide.gltf  [surface 2: M_Black]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Props/Prop_Vent_Wide_M_Black.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Inner.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Outer.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Round_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Inner.gltf  [surface 1: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_1.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_1_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_1.gltf  [surface 1: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_1_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_2.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_2_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_2.gltf  [surface 1: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Corner_Square_Outer_2_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Straight.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Straight_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Straight.gltf  [surface 1: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomMetal_Straight_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Inner.gltf  [surface 1: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Outer.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Round_Outer_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Inner.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Outer_1.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Outer_1_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Outer_2.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Corner_Square_Outer_2_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Straight.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/BottomSimple_Straight_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Corner_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Corner_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Corner_Outer.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Corner_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Straight.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_AccentStrip_Straight_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Inner.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Inner_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Outer.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Corner_Outer_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Straight.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Straight_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Straight.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Band2_Straight_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Corner_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Corner_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Corner_Outer.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Corner_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Straight.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkMetal2_Straight_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Corner_Inner.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Corner_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Corner_Outer.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Corner_Outer_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Straight.gltf  [surface 0: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_DarkPlastic_Straight_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Corner_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Corner_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Corner_Outer.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Corner_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Straight.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Metal2_Straight_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Corner_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Corner_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Corner_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Corner_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Straight.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_MetalPlates_Straight_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Corner_Inner.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Corner_Inner_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Corner_Outer.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Corner_Outer_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Straight.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple1_Straight_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Corner_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Corner_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Corner_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Corner_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Straight.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Simple2_Straight_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Corner_Inner.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Corner_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Corner_Outer.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Corner_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Straight.gltf  [surface 0: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_Triangles_Straight_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Corner_Inner.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Corner_Inner_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Corner_Outer.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Corner_Outer_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Straight.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/ShortWall_WhitePlate2_Straight_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Corner_Round_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Curve_Round_Outer_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight.gltf  [surface 0: MI_Trim_03]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight_MI_Trim_03.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight.gltf  [surface 1: M_Decal_White]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight_M_Decal_White.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopAstra_Straight_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner.gltf  [surface 3: MI_Trim_03_Cables_Blue]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Inner_MI_Trim_03_Cables_Blue.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer.gltf  [surface 3: MI_Trim_03_Cables_Blue]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Round_Outer_MI_Trim_03_Cables_Blue.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner.gltf  [surface 3: MI_Trim_03_Cables_Blue]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Inner_MI_Trim_03_Cables_Blue.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer.gltf  [surface 0: MI_Trim_02]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer_MI_Trim_02.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer.gltf  [surface 1: MI_Trim_01]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer_MI_Trim_01.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer.gltf  [surface 2: MI_Trim_03_Dark]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer_MI_Trim_03_Dark.tres
OK: res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer.gltf  [surface 3: MI_Trim_03_Cables_Blue]  -> res://Assets/Quaternius/Game Kits/Modular SciFi MegaKit [Standard] - Sept 2024/glTF/Walls/TopCables_Corner_Square_Outer_MI_Trim_03_Cables_Blue.tres
